MISSISSIPPI CONGRESSIONAL DISTRICTS BY PLACE
State,Place,County,CongressionalDistrict
28,74400,057,01
28,74675,099,03
28,74760,143,02
28,74820,143,02
28,74840,081,01
28,75040,135,02
28,75160,147,03
28,75360,099,03
28,75360,101,03
28,75520,071,01
28,75760,049,02
28,75880,015,02
28,76200,059,04
28,76320,013,01
28,76560,081,01
28,76720,149,02
28,77080,059,04
28,77400,033,01
28,77480,139,01
28,77520,079,02
28,77640,155,01
28,78000,161,02
28,78200,045,04
28,78360,153,04
28,78480,135,02
28,78520,019,01
28,78640,029,02
28,78640,085,03
28,78680,051,02
28,78890,073,04
28,79120,025,01
28,79620,143,02
28,80160,131,04
28,80760,097,02
28,80800,011,02
28,81000,017,01
28,81120,157,03
28,81520,163,02
